# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
41.1,-59.6338,-59.3253,-58.6064,-59.5546,-59.4827,-59.8722,-58.9723,-58.8917,-59.3841,-59.9439,-59.2084,-59.4799,-59.8315,-59.9342,-59.9986,-59.7785,-59.981,-59.9616,-58.7339,-59.7658,-58.9557,-59.3048,-59.9847,-59.4546,-58.8825,-59.7512,-59.4685,-59.9553,-59.3748
41.2,-59.6383,-59.3331,-58.6162,-59.5601,-59.4891,-59.8738,-58.9843,-58.9051,-59.3916,-59.9446,-59.2181,-59.4863,-59.8336,-59.935,-59.9986,-59.7813,-59.9812,-59.9621,-58.7486,-59.7687,-58.9682,-59.3112,-59.9849,-59.461,-58.8957,-59.7543,-59.475,-59.9558,-59.3824
41.3,-59.6428,-59.3408,-58.6265,-59.5656,-59.4954,-59.8753,-58.9961,-58.9183,-59.3991,-59.9452,-59.2276,-59.4926,-59.8356,-59.9358,-59.9986,-59.784,-59.9815,-59.9626,-58.7633,-59.7715,-58.9806,-59.3178,-59.9584,-59.4674,-58.9089,-59.7573,-59.4815,-59.9564,-59.39
41.4,-59.6472,-59.3308,-58.6374,-59.5709,-59.5016,-59.8769,-59.0079,-58.9313,-59.4065,-59.9459,-59.2371,-59.4988,-59.8377,-59.9366,-59.9986,-59.7866,-59.9817,-59.963,-58.7778,-59.7744,-58.9928,-59.3244,-59.876,-59.4737,-58.9219,-59.7603,-59.4879,-59.9569,-59.3975
41.5,-59.6516,-59.2559,-58.6486,-59.5762,-59.5077,-59.8784,-59.0195,-58.9443,-59.4137,-59.9466,-59.2464,-59.505,-59.8397,-59.9374,-59.9986,-59.7893,-59.9819,-59.9635,-58.7922,-59.7772,-59.005,-59.3312,-59.8027,-59.48,-58.9348,-59.7633,-59.4942,-59.9575,-59.4049
41.6,-59.6559,-59.1899,-58.6603,-59.5814,-59.5138,-59.8799,-59.0311,-58.957,-59.4209,-59.9473,-59.2556,-59.511,-59.8417,-59.9382,-59.9987,-59.7919,-59.9821,-59.964,-58.8064,-59.7799,-59.0169,-59.338,-59.7375,-59.4862,-58.9475,-59.7662,-59.5004,-59.958,-59.4122
41.7,-59.6601,-59.1322,-58.6723,-59.5866,-59.5198,-59.8814,-59.0425,-58.9697,-59.428,-59.9479,-59.2647,-59.517,-59.8436,-59.939,-59.9987,-59.7945,-59.9824,-59.9644,-58.8205,-59.7826,-59.0288,-59.3449,-59.6797,-59.4923,-58.9601,-59.7691,-59.5066,-59.9585,-59.4194
41.8,-59.6643,-59.0817,-58.6845,-59.5917,-59.5257,-59.8829,-59.0539,-58.9821,-59.4351,-59.9486,-59.2737,-59.523,-59.8456,-59.9397,-59.9987,-59.797,-59.9826,-59.9648,-58.8345,-59.7853,-59.0405,-59.3518,-59.6285,-59.4984,-58.9726,-59.772,-59.5126,-59.959,-59.4266
41.9,-59.6684,-59.0379,-58.697,-59.5967,-59.5315,-59.8843,-59.0652,-58.9945,-59.442,-59.9492,-59.2826,-59.5288,-59.8475,-59.9405,-59.9987,-59.7995,-59.9828,-59.9653,-58.8484,-59.788,-59.0521,-59.3587,-59.5834,-59.5044,-58.985,-59.7748,-59.5186,-59.9595,-59.4336
42,-59.6725,-59,-58.7097,-59.6017,-59.5373,-59.8858,-59.0763,-59.0067,-59.4488,-59.9498,-59.2914,-59.5346,-59.8494,-59.9412,-59.9987,-59.802,-59.983,-59.9657,-58.8621,-59.7906,-59.0636,-59.3656,-59.5435,-59.5104,-58.9972,-59.7776,-59.5246,-59.96,-59.4406
42.1,-59.6766,-58.9673,-58.7225,-59.6066,-59.543,-59.8872,-59.0873,-59.0187,-59.4556,-59.9505,-59.3001,-59.5403,-59.8512,-59.9419,-59.9987,-59.8045,-59.9832,-59.9661,-58.8757,-59.7932,-59.0749,-59.3726,-59.5086,-59.5163,-59.0093,-59.7803,-59.5304,-59.9605,-59.4475
42.2,-59.6806,-58.9395,-58.7355,-59.6115,-59.5486,-59.8886,-59.0983,-59.0307,-59.4623,-59.9511,-59.3087,-59.546,-59.8531,-59.9427,-59.9988,-59.8069,-59.9834,-59.9666,-58.8892,-59.7958,-59.0861,-59.3795,-59.478,-59.5221,-59.0212,-59.7831,-59.5362,-59.961,-59.4365
42.3,-59.6845,-58.916,-58.7485,-59.6162,-59.5542,-59.89,-59.1091,-59.0424,-59.4689,-59.9517,-59.3171,-59.5516,-59.8549,-59.9434,-59.9988,-59.8093,-59.9836,-59.967,-58.9025,-59.7983,-59.0972,-59.3865,-59.4513,-59.5279,-59.0331,-59.7857,-59.5419,-59.9615,-59.3605
42.4,-59.6884,-58.8963,-58.7617,-59.621,-59.5597,-59.8913,-59.1198,-59.0541,-59.4754,-59.9523,-59.3255,-59.5571,-59.8567,-59.9441,-59.9988,-59.8116,-59.9838,-59.9674,-58.9157,-59.8008,-59.1082,-59.3934,-59.4282,-59.5336,-59.0448,-59.7884,-59.5476,-59.962,-59.2935
42.5,-59.6923,-58.88,-58.7748,-59.6257,-59.5651,-59.8927,-59.1304,-59.0656,-59.4819,-59.9529,-59.3338,-59.5625,-59.8585,-59.9448,-59.9988,-59.814,-59.984,-59.9678,-58.9287,-59.8033,-59.119,-59.4003,-59.4082,-59.5393,-59.0563,-59.791,-59.5531,-59.9625,-59.2346
42.6,-59.6961,-58.8669,-58.788,-59.6303,-59.5705,-59.894,-59.1409,-59.0171,-59.4883,-59.9535,-59.3419,-59.5679,-59.8602,-59.9455,-59.9988,-59.8163,-59.9842,-59.9682,-58.9416,-59.6767,-59.1297,-59.4071,-59.3911,-59.5449,-59.0678,-59.7936,-59.5586,-59.9629,-59.183
42.7,-59.6998,-58.8565,-58.8012,-59.6348,-59.5758,-59.8953,-59.1513,-58.9508,-59.4946,-59.954,-59.35,-59.5733,-59.862,-59.9461,-59.9988,-59.8186,-59.9844,-59.9686,-58.9544,-59.5231,-59.1403,-59.414,-59.3766,-59.5504,-59.0791,-59.7962,-59.5641,-59.9634,-59.1381
42.8,-59.7035,-58.8486,-58.8144,-59.6393,-59.581,-59.8966,-59.1615,-58.893,-59.5008,-59.9546,-59.358,-59.5785,-59.8637,-59.9468,-59.9989,-59.8208,-59.9846,-59.969,-58.967,-59.3869,-59.1508,-59.4207,-59.3643,-59.5559,-59.0903,-59.7987,-59.5695,-59.9638,-59.099
42.9,-59.7072,-58.843,-58.8276,-59.6438,-59.5862,-59.8979,-59.1717,-58.8428,-59.5069,-59.9552,-59.3659,-59.5837,-59.8654,-59.9475,-59.9989,-59.823,-59.9848,-59.9694,-58.9794,-59.2664,-59.1611,-59.4275,-59.3542,-59.5613,-59.1013,-59.8012,-59.5748,-59.9643,-59.0304
43,-59.7108,-58.8393,-58.8407,-59.6482,-59.5913,-59.8992,-59.1817,-58.7995,-59.513,-59.9557,-59.3736,-59.5888,-59.867,-59.9481,-59.9989,-59.8252,-59.985,-59.9697,-58.9918,-59.1599,-59.1714,-59.4342,-59.3459,-59.5667,-59.1122,-59.8036,-59.58,-59.9647,-58.9213
43.1,-59.7144,-58.8374,-58.8191,-59.6525,-59.5963,-59.9004,-59.1916,-58.7624,-59.519,-59.9563,-59.3813,-59.5939,-59.8687,-59.9488,-59.9989,-59.8274,-59.9852,-59.9701,-59.004,-59.0662,-59.1815,-59.4408,-59.3393,-59.572,-59.123,-59.8061,-59.5852,-59.9652,-58.8254
43.2,-59.7001,-58.8371,-58.7521,-59.6568,-59.6013,-59.9017,-59.2015,-58.7308,-59.5249,-59.9568,-59.3889,-59.5989,-59.8703,-59.9494,-59.9989,-59.8295,-59.9854,-59.9705,-59.0161,-58.9838,-59.1915,-59.4474,-59.3342,-59.5772,-59.1337,-59.8085,-59.5903,-59.9656,-58.7415
43.3,-59.6205,-58.8382,-58.694,-59.6611,-59.6062,-59.9029,-59.2112,-58.7041,-59.5308,-59.9574,-59.3964,-59.6038,-59.8719,-59.95,-59.9989,-59.8316,-59.9856,-59.9709,-59.028,-58.9116,-59.2013,-59.454,-59.3304,-59.5824,-59.1443,-59.8108,-59.5954,-59.966,-58.6683
43.4,-59.5499,-58.8406,-58.6438,-59.6653,-59.6111,-59.9041,-59.2208,-58.6819,-59.5365,-59.9579,-59.4039,-59.6087,-59.8735,-59.9507,-59.9989,-59.8337,-59.9857,-59.9712,-59.0398,-58.8487,-59.2111,-59.4605,-59.3279,-59.5875,-59.1547,-59.8132,-59.6003,-59.9665,-58.6047
43.5,-59.4875,-58.7682,-58.6007,-59.6694,-59.6159,-59.9053,-59.2302,-58.6637,-59.5422,-59.9584,-59.4112,-59.6135,-59.8751,-59.9513,-59.9989,-59.8358,-59.9859,-59.9716,-59.0514,-58.794,-59.2207,-59.4669,-59.3264,-59.5926,-59.165,-59.8155,-59.6053,-59.9669,-58.5497
43.6,-59.4325,-58.6973,-58.564,-59.6735,-59.6206,-59.9065,-59.2396,-58.6491,-59.5479,-59.9589,-59.4184,-59.6183,-59.8766,-59.9519,-59.999,-59.8378,-59.9861,-59.9719,-59.063,-58.7467,-59.2302,-59.4733,-59.3258,-59.5976,-59.1752,-59.8178,-59.6101,-59.9673,-58.5026
43.7,-59.3842,-58.6358,-58.533,-59.6775,-59.6253,-59.9076,-59.2489,-58.6201,-59.5534,-59.9594,-59.4256,-59.623,-59.8781,-59.9525,-59.999,-59.8398,-59.9863,-59.9723,-59.0744,-58.7061,-59.2397,-59.4796,-59.3262,-59.6025,-59.1852,-59.82,-59.615,-59.9677,-58.4623
43.8,-59.3418,-58.5826,-58.5072,-59.6815,-59.6299,-59.9088,-59.258,-58.53,-59.5589,-59.9599,-59.4326,-59.6277,-59.8797,-59.9531,-59.999,-59.8418,-59.9864,-59.9726,-59.0856,-58.6715,-59.249,-59.4859,-59.3273,-59.6074,-59.1952,-59.8223,-59.6197,-59.9681,-58.4284
43.9,-59.3048,-58.5369,-58.486,-59.6854,-59.6345,-59.9099,-59.2671,-58.4516,-59.5644,-59.9604,-59.4396,-59.6323,-59.8811,-59.9536,-59.999,-59.8438,-59.9866,-59.973,-59.0967,-58.6422,-59.2581,-59.4921,-59.329,-59.6122,-59.205,-59.8245,-59.6244,-59.9685,-58.4
44,-59.2727,-58.498,-58.4689,-59.6893,-59.639,-59.911,-59.276,-58.3837,-59.5698,-59.9609,-59.4465,-59.6368,-59.8826,-59.9542,-59.999,-59.8457,-59.9868,-59.9733,-59.1077,-58.6178,-59.2672,-59.4982,-59.3314,-59.617,-59.2147,-59.8266,-59.629,-59.9689,-58.3766
44.1,-59.2449,-58.4652,-58.4554,-59.6931,-59.6435,-59.9121,-59.2849,-58.3252,-59.5751,-59.9614,-59.4533,-59.6413,-59.8841,-59.9548,-59.999,-59.8476,-59.9869,-59.9736,-59.1186,-58.5977,-59.2762,-59.5043,-59.3343,-59.6217,-59.2243,-59.8288,-59.6336,-59.9693,-58.3577
44.2,-59.221,-58.4377,-58.4453,-59.6969,-59.6479,-59.9132,-59.2936,-58.2752,-59.5803,-59.9619,-59.46,-59.6457,-59.8855,-59.9553,-59.999,-59.8495,-59.9871,-59.974,-59.1294,-58.5814,-59.285,-59.5103,-59.3377,-59.6264,-59.2338,-59.8309,-59.6381,-59.9696,-58.3429
44.3,-59.2006,-58.4152,-58.4381,-59.7007,-59.6522,-59.9143,-59.3023,-58.2327,-59.5855,-59.9624,-59.4231,-59.6501,-59.8869,-59.9559,-59.999,-59.8514,-59.9873,-59.9743,-59.14,-58.5686,-59.2938,-59.5162,-59.3415,-59.631,-59.2432,-59.833,-59.6426,-59.97,-58.3316
44.4,-59.1834,-58.397,-58.4336,-59.7044,-59.6565,-59.9153,-59.3108,-58.1969,-59.5906,-59.9628,-59.3497,-59.6544,-59.8883,-59.9564,-59.9991,-59.8532,-59.9874,-59.9746,-59.1505,-58.5589,-59.226,-59.5221,-59.3457,-59.6355,-59.2524,-59.8351,-59.647,-59.9704,-58.3236
44.5,-59.169,-58.3826,-58.4314,-59.708,-59.6607,-59.9164,-59.3192,-58.1673,-59.5956,-59.9633,-59.2851,-59.6587,-59.8897,-59.957,-59.9991,-59.855,-59.9876,-59.9749,-59.1608,-58.5519,-59.1585,-59.5279,-59.3502,-59.64,-59.2616,-59.8371,-59.6514,-59.9708,-58.3184
44.6,-59.1571,-58.3718,-58.4313,-59.7116,-59.6649,-59.9174,-59.3276,-58.1431,-59.6006,-59.9637,-59.2283,-59.6629,-59.8911,-59.9575,-59.9991,-59.8568,-59.9877,-59.9752,-59.1711,-58.5475,-59.0994,-59.5336,-59.355,-59.6444,-59.2706,-59.8391,-59.6557,-59.9711,-58.3158
44.7,-59.1476,-58.3641,-58.4331,-59.7152,-59.6691,-59.9185,-59.3358,-58.1238,-59.6055,-59.9642,-59.1787,-59.667,-59.8924,-59.9581,-59.9991,-59.8586,-59.9879,-59.9755,-59.1812,-58.5452,-59.0477,-59.5393,-59.3601,-59.6488,-59.2796,-59.8411,-59.6599,-59.9715,-58.3154
44.8,-59.1401,-58.3592,-58.4366,-59.7187,-59.6732,-59.9195,-59.3439,-58.1088,-59.6104,-59.9646,-59.1354,-59.6712,-59.8938,-59.9586,-59.9991,-59.8604,-59.988,-59.9758,-59.1912,-58.5449,-59.0029,-59.5449,-59.3653,-59.6531,-59.2884,-59.8431,-59.6641,-59.9718,-58.3171
44.9,-59.1344,-58.3568,-58.4415,-59.7222,-59.6772,-59.9205,-59.352,-58.0977,-59.6152,-59.9651,-59.0979,-59.6752,-59.8951,-59.9591,-59.9991,-59.8621,-59.9882,-59.9761,-59.2011,-58.5464,-58.9641,-59.5505,-59.3708,-59.6574,-59.2971,-59.845,-59.6683,-59.9722,-58.3207
45,-59.1303,-58.3565,-58.4478,-59.7256,-59.6812,-59.9215,-59.3599,-58.0901,-59.62,-59.9655,-59.0655,-59.6792,-59.8964,-59.9596,-59.9991,-59.8638,-59.9883,-59.9764,-59.2108,-58.5494,-58.9308,-59.556,-59.3764,-59.6616,-59.3057,-59.847,-59.6724,-59.9725,-58.3258
45.1,-59.1278,-58.3583,-58.4552,-59.729,-59.6851,-59.9224,-59.3678,-58.0856,-59.6246,-59.9659,-59.0378,-59.6832,-59.8977,-59.9601,-59.9991,-59.8655,-59.9885,-59.9767,-59.2205,-58.5539,-58.9023,-59.5614,-59.3821,-59.6658,-59.3142,-59.8489,-59.6764,-59.9729,-58.3323
45.2,-59.1265,-58.3618,-58.4636,-59.7324,-59.689,-59.9234,-59.3755,-58.0838,-59.6293,-59.9664,-59.0142,-59.6871,-59.8989,-59.9606,-59.9991,-59.8672,-59.9886,-59.977,-59.23,-58.5595,-58.8783,-59.5668,-59.388,-59.6699,-59.3226,-59.8507,-59.6804,-59.9732,-58.3402
45.3,-59.1264,-58.3669,-58.473,-59.7357,-59.6928,-59.9243,-59.3832,-58.0845,-59.6339,-59.9668,-58.9943,-59.691,-59.9002,-59.9611,-59.9992,-59.8688,-59.9888,-59.9773,-59.2395,-58.5663,-58.8582,-59.5721,-59.394,-59.674,-59.3309,-59.8526,-59.6238,-59.9735,-58.3491
45.4,-59.1011,-58.3733,-58.4831,-59.739,-59.6966,-59.9253,-59.3907,-58.0874,-59.6384,-59.9672,-58.9778,-59.6948,-59.9014,-59.9616,-59.9992,-59.8704,-59.9889,-59.9776,-59.2488,-58.574,-58.8417,-59.5773,-59.4,-59.678,-59.3391,-59.8544,-59.5493,-59.9739,-58.359
45.5,-59.0217,-58.381,-58.4939,-59.7422,-59.7004,-59.9262,-59.3982,-58.0923,-59.6428,-59.9676,-58.9644,-59.6986,-59.9027,-59.962,-59.9992,-59.872,-59.989,-59.9779,-59.258,-58.5826,-58.8283,-59.5825,-59.4061,-59.682,-59.3472,-59.8562,-59.4834,-59.9742,-58.3698
45.6,-58.9521,-58.3898,-58.5054,-59.7454,-59.7041,-59.9271,-59.4056,-58.0989,-59.6472,-59.968,-58.9536,-59.7023,-59.9039,-59.9625,-59.9992,-59.8736,-59.9892,-59.9781,-59.267,-58.5919,-58.8178,-59.5877,-59.4122,-59.6859,-59.3553,-59.858,-59.4253,-59.9745,-58.3813
45.7,-58.8914,-58.3995,-58.5173,-59.7485,-59.7078,-59.928,-59.4129,-58.107,-59.6516,-59.9684,-58.9452,-59.706,-59.9051,-59.963,-59.9992,-59.8752,-59.9893,-59.9784,-59.276,-58.6019,-58.8098,-59.5927,-59.4184,-59.6898,-59.3632,-59.8598,-59.3742,-59.9748,-58.3935
45.8,-58.8387,-58.4101,-58.5297,-59.7516,-59.7114,-59.9289,-59.4201,-58.1165,-59.6559,-59.9688,-58.9389,-59.7096,-59.9062,-59.9634,-59.9992,-59.8767,-59.9894,-59.9787,-59.2849,-58.6125,-58.8042,-59.5977,-59.4246,-59.6936,-59.371,-59.8615,-59.3294,-59.9752,-58.4063
45.9,-58.7931,-58.4214,-58.5426,-59.7547,-59.7149,-59.9298,-59.4272,-58.1272,-59.6602,-59.9692,-58.9347,-59.7132,-59.9074,-59.9639,-59.9992,-59.8783,-59.9896,-59.9789,-59.2937,-58.6235,-58.8005,-59.6027,-59.4309,-59.6974,-59.3787,-59.8632,-59.2902,-59.9755,-58.4196
46,-58.7539,-58.4333,-58.5557,-59.7577,-59.7185,-59.9307,-59.4343,-58.1389,-59.6643,-59.9696,-58.9321,-59.7167,-59.8478,-59.9643,-59.9992,-59.8798,-59.9897,-59.9792,-59.3023,-58.635,-58.7987,-59.6076,-59.4371,-59.7011,-59.3863,-59.8649,-59.2561,-59.9758,-58.4333
46.1,-58.7205,-58.4458,-58.5691,-59.7607,-59.7219,-59.9315,-59.4412,-58.1516,-59.6685,-59.9699,-58.9311,-59.7202,-59.7702,-59.9648,-59.9992,-59.8813,-59.9898,-59.9795,-59.3109,-58.6469,-58.7985,-59.6124,-59.4433,-59.7048,-59.3939,-59.8666,-59.2266,-59.9761,-58.4473
46.2,-58.6923,-58.4588,-58.5828,-59.7637,-59.7254,-59.9324,-59.4481,-58.1651,-59.6726,-59.9703,-58.9315,-59.7237,-59.7013,-59.9652,-59.9992,-59.8827,-59.99,-59.9797,-59.3193,-58.659,-58.7997,-59.6171,-59.4495,-59.7085,-59.4013,-59.8682,-59.2012,-59.9764,-58.4617
46.3,-58.6687,-58.4721,-58.5967,-59.7666,-59.7288,-59.9332,-59.4549,-58.1792,-59.6766,-59.9707,-58.9331,-59.7271,-59.6402,-59.9657,-59.9993,-59.8842,-59.9634,-59.98,-59.3277,-58.6715,-58.8023,-59.6219,-59.4557,-59.7121,-59.4087,-59.8699,-59.1796,-59.9767,-58.4764
46.4,-58.6492,-58.4859,-58.6107,-59.7695,-59.7321,-59.9341,-59.4616,-58.194,-59.6806,-59.9711,-58.9358,-59.7305,-59.5861,-59.9661,-59.9993,-59.8856,-59.8809,-59.9802,-59.3359,-58.6842,-58.8059,-59.6265,-59.4619,-59.7156,-59.4159,-59.8715,-59.1612,-59.9769,-58.4912
46.5,-58.6335,-58.4999,-58.6248,-59.7724,-59.7354,-59.9349,-59.4682,-58.2093,-59.6846,-59.9714,-58.9394,-59.7338,-59.5384,-59.9665,-59.9993,-59.887,-59.8075,-59.9805,-59.3441,-58.697,-58.8106,-59.6311,-59.4681,-59.7192,-59.4231,-59.8731,-59.1458,-59.9772,-58.5062
46.6,-58.6211,-58.5142,-58.6391,-59.7752,-59.7387,-59.9357,-59.4747,-58.2251,-59.6885,-59.9718,-58.9439,-59.7371,-59.4964,-59.9669,-59.9993,-59.8884,-59.7423,-59.9807,-59.3521,-58.71,-58.8162,-59.6357,-59.4742,-59.7226,-59.4302,-59.8747,-59.1331,-59.9775,-58.5214
46.7,-58.6117,-58.5287,-58.6534,-59.778,-59.7419,-59.9365,-59.4812,-58.2412,-59.6923,-59.9721,-58.9492,-59.7404,-59.4595,-59.9673,-59.9993,-59.8898,-59.6844,-59.9809,-59.3601,-58.7231,-58.8226,-59.605,-59.4803,-59.7261,-59.4372,-59.8762,-59.1229,-59.9778,-58.5367
46.8,-58.605,-58.5434,-58.6677,-59.7807,-59.7451,-59.9373,-59.4876,-58.2577,-59.6961,-59.9725,-58.9552,-59.7436,-59.4273,-59.9677,-59.9993,-59.8912,-59.6332,-59.9812,-59.3679,-58.7364,-58.8297,-59.5283,-59.4864,-59.7294,-59.4441,-59.8777,-59.1147,-59.9781,-58.552
46.9,-58.6007,-58.5582,-58.6821,-59.7834,-59.7483,-59.9381,-59.4939,-58.2744,-59.6999,-59.9728,-58.9618,-59.7467,-59.3992,-59.9681,-59.9993,-59.8925,-59.5879,-59.9814,-59.3757,-58.7496,-58.8375,-59.4605,-59.4924,-59.7328,-59.451,-59.8793,-59.1085,-59.9783,-58.5674
47,-58.5985,-58.5731,-58.6965,-59.7861,-59.7514,-59.9388,-59.5001,-58.2914,-59.7036,-59.9731,-58.9688,-59.7499,-59.3749,-59.9685,-59.9993,-59.8939,-59.5481,-59.9816,-59.3833,-58.763,-58.8457,-59.4007,-59.4983,-59.7361,-59.4577,-59.8808,-59.1041,-59.9786,-58.5828
47.1,-58.5982,-58.5881,-58.7109,-59.7888,-59.7545,-59.9396,-59.5063,-58.3085,-59.7072,-59.9735,-58.9764,-59.753,-59.354,-59.9689,-59.9993,-59.8952,-59.513,-59.9819,-59.3909,-58.7763,-58.8545,-59.3481,-59.5043,-59.7394,-59.4644,-59.8822,-59.1012,-59.9789,-58.5982
47.2,-58.5996,-58.6031,-58.7252,-59.7914,-59.7575,-59.9403,-59.5124,-58.3257,-59.7109,-59.9738,-58.9843,-59.756,-59.3361,-59.9693,-59.9993,-59.8965,-59.4824,-59.9821,-59.3984,-58.7897,-58.8636,-59.302,-59.5101,-59.7426,-59.471,-59.8837,-59.0996,-59.9791,-58.6136
47.3,-58.6025,-58.6182,-58.7395,-59.794,-59.7605,-59.9411,-59.5184,-58.3431,-59.7144,-59.9741,-58.9926,-59.759,-59.3209,-59.9607,-59.9993,-59.8978,-59.4557,-59.9823,-59.4058,-58.803,-58.8731,-59.2617,-59.516,-59.7458,-59.4775,-59.8851,-59.0993,-59.9794,-58.629
47.4,-58.6068,-58.6332,-58.7537,-59.7965,-59.7635,-59.9418,-59.5243,-58.3606,-59.718,-59.9745,-59.0012,-59.762,-59.3082,-59.8766,-59.9994,-59.899,-59.4325,-59.9825,-59.4131,-58.8163,-58.8829,-59.2267,-59.5217,-59.7489,-59.4839,-59.8866,-59.1001,-59.9797,-58.6443
47.5,-58.6122,-58.6482,-58.7679,-59.799,-59.7664,-59.9425,-59.5301,-58.378,-59.7215,-59.9748,-59.01,-59.765,-59.2976,-59.8017,-59.9994,-59.9003,-59.4124,-59.9828,-59.4203,-58.8296,-58.893,-59.1964,-59.5275,-59.752,-59.4903,-59.888,-59.1019,-59.9799,-58.6596
47.6,-58.6187,-58.6633,-58.782,-59.8015,-59.7693,-59.9254,-59.5359,-58.3955,-59.7249,-59.9751,-59.0015,-59.7679,-59.2891,-59.7352,-59.9994,-59.9015,-59.3953,-59.983,-59.4274,-58.8428,-58.9033,-59.1704,-59.5331,-59.7551,-59.4965,-59.8894,-59.1046,-59.9802,-58.6748
47.7,-58.6262,-58.6782,-58.796,-59.804,-59.7721,-59.8426,-59.5416,-58.413,-59.7283,-59.9754,-58.9286,-59.7707,-59.2823,-59.6762,-59.9994,-59.9028,-59.3807,-59.9832,-59.4345,-58.856,-58.9138,-59.1481,-59.5388,-59.7581,-59.5027,-59.8907,-59.108,-59.9804,-58.69
47.8,-58.6344,-58.6931,-58.8099,-59.8064,-59.775,-59.769,-59.5473,-58.4305,-59.7317,-59.9757,-58.865,-59.7736,-59.2771,-59.624,-59.9994,-59.904,-59.3684,-59.9834,-59.4414,-58.8691,-58.9244,-59.1293,-59.5443,-59.7611,-59.5089,-59.8921,-59.1121,-59.9806,-58.705
47.9,-58.6434,-58.708,-58.8237,-59.8088,-59.7778,-59.7036,-59.5529,-58.4479,-59.735,-59.976,-58.8097,-59.7764,-59.2733,-59.5778,-59.9994,-59.9052,-59.3582,-59.9836,-59.4483,-58.8821,-58.9352,-59.1135,-59.5498,-59.7641,-59.5149,-59.8934,-59.1168,-59.9809,-58.7199
48,-58.653,-58.7227,-58.8375,-59.8112,-59.7805,-59.6456,-59.5584,-58.4653,-59.7383,-59.9763,-58.7618,-59.7792,-59.2708,-59.5372,-59.9994,-59.9063,-59.3499,-59.9838,-59.4551,-58.895,-58.9461,-59.1006,-59.5553,-59.767,-59.5209,-59.8948,-59.1221,-59.9811,-58.7348
48.1,-58.6632,-58.7374,-58.8511,-59.8135,-59.7832,-59.5944,-59.5638,-58.4826,-59.7415,-59.9766,-58.7207,-59.7819,-59.2694,-59.5015,-59.9994,-59.9075,-59.3432,-59.984,-59.4618,-58.9079,-58.957,-59.0901,-59.5607,-59.7699,-59.5268,-59.8961,-59.1279,-59.9814,-58.7495
48.2,-58.6738,-58.752,-58.8646,-59.8158,-59.7859,-59.5491,-59.5692,-58.4998,-59.7447,-59.9769,-58.6856,-59.7846,-59.269,-59.4702,-59.9994,-59.9086,-59.3381,-59.9842,-59.4684,-58.9206,-58.968,-59.0818,-59.566,-59.7727,-59.5326,-59.8973,-59.134,-59.9816,-58.7641
48.3,-58.6849,-58.7665,-58.878,-59.8181,-59.7886,-59.5093,-59.5745,-58.517,-59.7478,-59.9772,-58.6559,-59.7873,-59.2696,-59.443,-59.9994,-59.9098,-59.3342,-59.9844,-59.4749,-58.9333,-58.979,-59.0755,-59.5713,-59.7755,-59.5384,-59.8986,-59.1405,-59.9818,-58.7786
48.4,-58.6963,-58.7808,-58.8912,-59.8204,-59.7912,-59.4744,-59.5798,-58.534,-59.751,-59.9775,-58.631,-59.7899,-59.2709,-59.4193,-59.9994,-59.9109,-59.3316,-59.9846,-59.4814,-58.9458,-58.9901,-59.0709,-59.5765,-59.7783,-59.544,-59.8999,-59.1474,-59.982,-58.793
48.5,-58.708,-58.7951,-58.9044,-59.8226,-59.7938,-59.4439,-59.5849,-58.5509,-59.754,-59.9777,-58.6105,-59.7925,-59.273,-59.3989,-59.9994,-59.912,-59.3301,-59.9848,-59.4878,-58.9583,-59.0011,-59.068,-59.5816,-59.781,-59.5497,-59.9011,-59.1545,-59.9823,-58.8073
48.6,-58.72,-58.8093,-58.9174,-59.8248,-59.7963,-59.4174,-59.5901,-58.5677,-59.7571,-59.978,-58.5939,-59.7951,-59.2757,-59.3815,-59.9994,-59.9131,-59.3295,-59.985,-59.4941,-58.9706,-59.0122,-59.0665,-59.5867,-59.7838,-59.5552,-59.9023,-59.1618,-59.9825,-58.8214
48.7,-58.7322,-58.8233,-58.9303,-59.8269,-59.7988,-59.3944,-59.5951,-58.5844,-59.7601,-59.9783,-58.5213,-59.7976,-59.279,-59.3666,-59.9995,-59.9142,-59.3298,-59.9852,-59.5003,-58.9828,-59.0232,-59.0663,-59.5918,-59.7864,-59.5607,-59.9036,-59.1694,-59.9827,-58.8354
48.8,-58.7446,-58.8372,-58.9431,-59.8291,-59.8013,-59.3746,-59.6001,-58.6009,-59.7631,-59.9786,-58.4345,-59.8001,-59.2828,-59.3541,-59.9995,-59.9152,-59.3308,-59.9853,-59.5065,-58.9949,-59.0342,-59.0672,-59.5968,-59.7891,-59.5661,-59.9048,-59.1771,-59.9829,-58.8492
48.9,-58.7571,-58.851,-58.9557,-59.8312,-59.8038,-59.3577,-59.605,-58.6173,-59.766,-59.9788,-58.3592,-59.8026,-59.287,-59.3437,-59.9303,-59.9163,-59.3326,-59.9855,-59.5125,-59.0069,-59.0451,-59.0691,-59.6017,-59.7917,-59.5715,-59.9059,-59.185,-59.9831,-58.863
