# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27
177,-59.6316,-58.8826,-58.3364,-59.334,-59.6126,-59.635,-59.6798,-58.774,-59.133,-59.6073,-58.6389,-58.9968,-59.899,-59.8019,-59.3145,-59.6794,-59.4693,-59.1691,-59.9933,-59.1713,-58.4193,-59.5848,-58.4025,-59.0778,-59.0751,-59.6017,-59.7632,-59.2366
177.1,-59.6361,-58.8634,-58.3516,-59.3419,-59.6173,-59.6395,-59.6838,-58.7853,-59.1436,-59.6121,-58.653,-58.9693,-59.9003,-59.8044,-59.3225,-59.6834,-59.4758,-59.1772,-59.9933,-59.1814,-58.4222,-59.59,-58.4052,-59.0832,-59.0862,-59.6066,-59.7661,-59.2337
177.2,-59.6406,-58.8476,-58.3672,-59.3497,-59.6221,-59.644,-59.6877,-58.7967,-59.154,-59.6169,-58.6672,-58.946,-59.9015,-59.8068,-59.3305,-59.6873,-59.4822,-59.1854,-59.9934,-59.1914,-58.4266,-59.595,-58.4094,-59.0892,-59.0971,-59.6114,-59.769,-59.232
177.3,-59.6451,-58.8348,-58.3829,-59.3575,-59.6267,-59.6484,-59.6916,-58.8083,-59.1643,-59.6216,-58.6815,-58.9264,-59.9027,-59.8092,-59.3384,-59.6911,-59.4886,-59.1937,-59.9935,-59.2012,-58.4325,-59.6,-58.4151,-59.0956,-59.108,-59.6162,-59.7719,-59.2314
177.4,-59.6495,-58.8249,-58.3989,-59.3651,-59.6313,-59.6527,-59.6954,-58.8201,-59.1745,-59.6263,-58.6957,-58.9103,-59.9039,-59.8115,-59.3462,-59.6949,-59.4949,-59.202,-59.9936,-59.2109,-58.4395,-59.6049,-58.422,-59.1024,-59.1187,-59.6209,-59.7747,-59.2319
177.5,-59.6538,-58.8174,-58.415,-59.3727,-59.6359,-59.657,-59.6991,-58.832,-59.1845,-59.6309,-58.71,-58.8972,-59.9051,-59.8139,-59.3539,-59.6987,-59.5011,-59.2104,-59.9937,-59.2206,-58.4476,-59.6098,-58.4301,-59.1095,-59.1294,-59.6256,-59.7775,-59.2331
177.6,-59.6581,-58.8122,-58.4312,-59.3803,-59.6404,-59.6613,-59.7029,-58.844,-59.1945,-59.6354,-58.7242,-58.8869,-59.9063,-59.8162,-59.3616,-59.7024,-59.5072,-59.2189,-59.9937,-59.2301,-58.4567,-59.6146,-58.4391,-59.1169,-59.1399,-59.6302,-59.7803,-59.2352
177.7,-59.6623,-58.8089,-58.4476,-59.3877,-59.6448,-59.6654,-59.7065,-58.8561,-59.2043,-59.6399,-58.7385,-58.879,-59.9075,-59.8184,-59.3693,-59.7061,-59.5133,-59.2273,-59.9938,-59.2394,-58.4666,-59.6194,-58.449,-59.1245,-59.1503,-59.6348,-59.783,-59.2379
177.8,-59.6664,-58.8074,-58.464,-59.3951,-59.6492,-59.6696,-59.7102,-58.8682,-59.214,-59.6444,-58.7526,-58.8732,-59.9086,-59.8207,-59.3768,-59.7098,-59.5193,-59.2357,-59.9939,-59.2487,-58.4773,-59.6241,-58.4597,-59.1324,-59.1605,-59.6304,-59.7857,-59.2412
177.9,-59.6706,-58.8075,-58.4804,-59.4024,-59.6535,-59.6737,-59.7137,-58.8804,-59.2236,-59.6488,-58.7667,-58.8695,-59.9097,-59.8229,-59.3843,-59.7133,-59.5252,-59.2442,-59.994,-59.2579,-58.4886,-59.6287,-58.471,-59.1405,-59.1707,-59.5508,-59.7883,-59.2451
178,-59.6746,-58.8089,-58.4969,-59.4096,-59.6578,-59.6777,-59.7173,-58.8925,-59.2331,-59.6531,-58.7808,-58.8675,-59.9109,-59.8251,-59.3917,-59.7169,-59.5311,-59.2526,-59.9941,-59.267,-58.5005,-59.6333,-58.4829,-59.1487,-59.1808,-59.4805,-59.7909,-59.2495
178.1,-59.6787,-58.8117,-58.5133,-59.4168,-59.662,-59.6817,-59.7208,-58.9047,-59.2425,-59.6574,-58.7947,-58.867,-59.912,-59.8273,-59.399,-59.7204,-59.5368,-59.261,-59.9941,-59.2759,-58.5128,-59.6378,-58.4954,-59.157,-59.1907,-59.4183,-59.7935,-59.2543
178.2,-59.6826,-58.8155,-58.5297,-59.4239,-59.6662,-59.6856,-59.7242,-58.9168,-59.2518,-59.6616,-58.8086,-58.868,-59.9131,-59.8294,-59.4063,-59.7238,-59.5425,-59.2694,-59.9942,-59.2848,-58.5256,-59.6423,-58.5082,-59.1654,-59.2006,-59.3637,-59.7961,-59.2594
178.3,-59.6865,-58.8204,-58.5461,-59.4309,-59.6703,-59.6895,-59.7276,-58.9289,-59.2609,-59.6658,-58.8224,-58.8702,-59.9141,-59.8315,-59.4134,-59.7273,-59.5482,-59.2778,-59.9943,-59.2252,-58.5387,-59.6467,-58.5214,-59.1739,-59.2103,-59.3157,-59.7986,-59.2649
178.4,-59.6815,-58.8261,-58.5624,-59.4378,-59.6744,-59.6933,-59.731,-58.941,-59.27,-59.6699,-58.8361,-58.8735,-59.9152,-59.8336,-59.4206,-59.7306,-59.5538,-59.2861,-59.9943,-59.1569,-58.5522,-59.6511,-58.535,-59.1825,-59.2199,-59.2737,-59.8011,-59.2707
178.5,-59.6012,-58.8326,-58.5787,-59.4446,-59.6784,-59.6971,-59.7343,-58.953,-59.2789,-59.674,-58.8497,-58.8778,-59.9162,-59.8357,-59.4276,-59.734,-59.5592,-59.2943,-59.9944,-59.0971,-58.5659,-59.6554,-58.5488,-59.1911,-59.2294,-59.2372,-59.8036,-59.2767
178.6,-59.5302,-58.8397,-58.5948,-59.4514,-59.6824,-59.7009,-59.7376,-58.965,-59.2877,-59.678,-58.8632,-58.8829,-59.9173,-59.8377,-59.4345,-59.7372,-59.5647,-59.3025,-59.9945,-59.0448,-58.5798,-59.6596,-58.5628,-59.1997,-59.2388,-59.2055,-59.806,-59.2829
178.7,-59.4674,-58.8475,-58.6109,-59.4581,-59.6863,-59.7045,-59.7409,-58.9769,-59.2965,-59.682,-58.8766,-58.8888,-59.9183,-59.8397,-59.4414,-59.7405,-59.57,-59.3107,-59.9946,-58.9994,-58.5939,-59.6638,-58.577,-59.2084,-59.2481,-59.1783,-59.8084,-59.2893
178.8,-59.412,-58.8558,-58.6269,-59.4647,-59.6902,-59.7082,-59.7441,-58.9887,-59.3051,-59.6859,-58.8898,-58.8954,-59.9193,-59.8417,-59.4482,-59.7437,-59.5753,-59.3188,-59.9946,-58.9601,-58.6081,-59.668,-58.5913,-59.2171,-59.2572,-59.1549,-59.8108,-59.2958
178.9,-59.3634,-58.8646,-58.6428,-59.4713,-59.694,-59.7118,-59.7472,-59.0005,-59.3136,-59.6898,-58.903,-58.9026,-59.9203,-59.8437,-59.4549,-59.7469,-59.5806,-59.3268,-59.9947,-58.9264,-58.6224,-59.6721,-58.6058,-59.2257,-59.2663,-59.1351,-59.8131,-59.3025
179,-59.3208,-58.8737,-58.6585,-59.4777,-59.6978,-59.7154,-59.7504,-59.0122,-59.322,-59.6936,-58.916,-58.9103,-59.9213,-59.8456,-59.4616,-59.75,-59.5858,-59.3347,-59.9948,-58.8976,-58.6368,-59.6761,-58.6203,-59.2344,-59.2753,-59.1184,-59.8154,-59.3093
179.1,-59.2836,-58.8832,-58.6742,-59.4841,-59.7015,-59.7189,-59.7535,-59.0237,-59.3303,-59.6974,-58.9289,-58.9185,-59.9223,-59.8475,-59.4681,-59.7531,-59.5909,-59.3426,-59.9948,-58.8732,-58.6513,-59.6801,-58.6349,-59.243,-59.2841,-59.1047,-59.8177,-59.3162
179.2,-59.2513,-58.893,-58.6897,-59.4904,-59.7052,-59.7224,-59.7565,-59.0352,-59.3385,-59.7011,-58.9417,-58.927,-59.9233,-59.8494,-59.4746,-59.7562,-59.5959,-59.3505,-59.9949,-58.8529,-58.6657,-59.6841,-58.6496,-59.2516,-59.2929,-59.0934,-59.82,-59.3231
179.3,-59.2234,-58.9031,-58.7051,-59.4967,-59.7089,-59.7258,-59.7595,-59.0466,-59.3466,-59.7048,-58.9543,-58.936,-59.9242,-59.8513,-59.4811,-59.7592,-59.6009,-59.3582,-59.9949,-58.8361,-58.6802,-59.688,-58.6642,-59.2602,-59.3015,-59.0845,-59.8222,-59.3301
179.4,-59.1995,-58.9133,-58.7203,-59.5028,-59.7125,-59.7292,-59.7625,-59.0579,-59.3547,-59.7085,-58.9668,-58.9452,-59.9252,-59.8531,-59.4874,-59.7622,-59.6058,-59.3659,-59.995,-58.8225,-58.6947,-59.6918,-58.6788,-59.2687,-59.3101,-59.0776,-59.8244,-59.3372
179.5,-59.1791,-58.9238,-58.7354,-59.5089,-59.716,-59.7325,-59.7654,-59.0691,-59.3626,-59.7121,-58.9792,-58.9546,-59.9261,-59.8549,-59.4937,-59.7651,-59.6107,-59.3735,-59.9951,-58.8118,-58.7092,-59.6957,-58.6935,-59.2771,-59.3185,-59.0726,-59.8266,-59.3442
179.6,-59.1619,-58.9343,-58.7504,-59.515,-59.7195,-59.7358,-59.7683,-59.0802,-59.3704,-59.7156,-58.9915,-58.9643,-59.927,-59.8567,-59.4999,-59.768,-59.6155,-59.381,-59.9951,-58.8037,-58.7236,-59.6994,-58.708,-59.2855,-59.3268,-59.0692,-59.8287,-59.3513
179.7,-59.1475,-58.9451,-58.7652,-59.5209,-59.723,-59.7391,-59.7712,-59.0911,-59.3781,-59.7191,-59.0036,-58.9742,-59.9279,-59.8585,-59.506,-59.7709,-59.6202,-59.3885,-59.9952,-58.7979,-58.738,-59.7031,-58.7226,-59.2939,-59.3351,-59.0673,-59.8309,-59.3584
179.8,-59.1357,-58.9559,-58.7799,-59.5268,-59.7264,-59.7423,-59.774,-59.102,-59.3858,-59.7226,-59.0156,-58.9842,-59.9288,-59.8603,-59.5121,-59.7737,-59.6249,-59.3959,-59.9953,-58.7941,-58.7523,-59.7068,-58.737,-59.3022,-59.3432,-59.0667,-59.8329,-59.3655
179.9,-59.1262,-58.9667,-58.7945,-59.5326,-59.7298,-59.7455,-59.7768,-59.0951,-59.3933,-59.7261,-59.0275,-58.9943,-59.9297,-59.862,-59.5181,-59.7765,-59.6295,-59.4032,-59.9686,-58.7922,-58.7665,-59.7104,-58.7514,-59.3104,-59.3513,-59.0672,-59.835,-59.3726
180,-59.0346,-58.9776,-58.8089,-59.5383,-59.7331,-59.7487,-59.7796,-59.0235,-59.4008,-59.7294,-59.0392,-59.0046,-59.9306,-59.8637,-59.524,-59.7793,-59.6341,-59.4104,-59.8861,-58.7919,-58.7807,-59.714,-58.7658,-59.3186,-59.3592,-59.0689,-59.8371,-59.3797
180.1,-58.9542,-58.9886,-58.8231,-59.544,-59.7364,-59.7518,-59.7823,-58.9609,-59.4081,-59.7328,-59.0508,-59.0149,-59.9314,-59.8654,-59.5298,-59.782,-59.6386,-59.4175,-59.8126,-58.7931,-58.7948,-59.7175,-58.78,-59.3266,-59.3671,-59.0714,-59.8391,-59.3867
180.2,-58.8838,-58.9996,-58.8372,-59.5496,-59.7397,-59.7549,-59.785,-58.9064,-59.4154,-59.7361,-59.0623,-59.0252,-59.9323,-59.8671,-59.5356,-59.7847,-59.6431,-59.4246,-59.7473,-58.7956,-58.8087,-59.721,-58.7941,-59.3347,-59.3749,-59.0748,-59.8411,-59.3937
180.3,-58.8225,-59.0105,-58.8512,-59.5552,-59.7429,-59.7401,-59.7877,-58.8591,-59.4226,-59.7393,-59.0737,-59.0356,-59.9331,-59.8687,-59.5413,-59.7874,-59.6475,-59.4316,-59.6894,-58.7993,-58.8226,-59.7245,-58.8082,-59.3426,-59.3825,-59.0789,-59.843,-59.4007
180.4,-58.7693,-59.0215,-58.865,-59.5606,-59.7461,-59.6599,-59.7903,-58.8183,-59.4297,-59.7426,-59.0849,-59.0461,-59.9339,-59.8703,-59.5469,-59.79,-59.6518,-59.4385,-59.6381,-58.8039,-58.8364,-59.7279,-58.8221,-59.3505,-59.3901,-59.0836,-59.845,-59.4076
180.5,-58.7233,-59.0324,-58.8786,-59.566,-59.7492,-59.5887,-59.7929,-58.7834,-59.4367,-59.7458,-59.096,-59.0565,-59.9348,-59.872,-59.5525,-59.7926,-59.6561,-59.4454,-59.5928,-58.8095,-58.85,-59.7313,-58.8359,-59.3583,-59.3976,-59.089,-59.8469,-59.4145
180.6,-58.684,-59.0433,-58.8922,-59.5714,-59.7523,-59.5258,-59.7955,-58.7538,-59.4436,-59.7489,-59.107,-59.0669,-59.9356,-59.8735,-59.558,-59.7952,-59.6604,-59.4521,-59.5528,-58.8159,-58.8636,-59.7346,-58.8496,-59.366,-59.405,-59.0948,-59.8488,-59.4214
180.7,-58.6504,-59.0542,-58.9055,-59.5767,-59.7554,-59.4703,-59.798,-58.7289,-59.4504,-59.752,-59.1179,-59.0773,-59.9364,-59.8751,-59.5634,-59.7977,-59.6646,-59.4588,-59.5177,-58.823,-58.877,-59.7379,-58.8632,-59.3736,-59.4123,-59.1011,-59.8507,-59.4282
180.8,-58.6222,-59.065,-58.9187,-59.5819,-59.7584,-59.4215,-59.8005,-58.7082,-59.4572,-59.7551,-59.1286,-59.0877,-59.9372,-59.8767,-59.5688,-59.8002,-59.6687,-59.4654,-59.487,-58.8308,-58.8903,-59.7411,-58.8766,-59.3812,-59.4195,-59.1078,-59.8525,-59.4349
180.9,-58.5987,-59.0757,-58.9318,-59.587,-59.7614,-59.3786,-59.803,-58.6913,-59.4639,-59.7581,-59.1392,-59.098,-59.9379,-59.8782,-59.5741,-59.8027,-59.6728,-59.472,-59.4602,-58.8391,-58.9035,-59.7443,-58.89,-59.3887,-59.4266,-59.1148,-59.8544,-59.4416
181,-58.5794,-59.0864,-58.9447,-59.5921,-59.7644,-59.3411,-59.8054,-58.6778,-59.4705,-59.7611,-59.1497,-59.1083,-59.9387,-59.8797,-59.5794,-59.8051,-59.6769,-59.4784,-59.437,-58.8478,-58.9165,-59.7475,-58.9032,-59.3961,-59.4337,-59.1221,-59.8562,-59.4483
181.1,-58.5639,-59.097,-58.9575,-59.5971,-59.7673,-59.3085,-59.8078,-58.6673,-59.477,-59.7641,-59.16,-59.1185,-59.9395,-59.8812,-59.5845,-59.8075,-59.6808,-59.4848,-59.4169,-58.857,-58.9295,-59.7506,-58.9162,-59.4034,-59.4406,-59.1296,-59.8579,-59.4548
181.2,-58.5518,-59.1076,-58.9701,-59.6021,-59.7702,-59.2802,-59.8102,-58.6596,-59.4834,-59.767,-59.1703,-59.1287,-59.9402,-59.8827,-59.5897,-59.8099,-59.6848,-59.4911,-59.3997,-58.8666,-58.9423,-59.7537,-58.9292,-59.4106,-59.4475,-59.1374,-59.8597,-59.4613
181.3,-58.5428,-59.118,-58.9826,-59.607,-59.773,-59.2558,-59.8125,-58.6542,-59.4898,-59.7699,-59.1804,-59.1388,-59.941,-59.8841,-59.5947,-59.8123,-59.6887,-59.4973,-59.385,-58.8764,-58.9549,-59.7567,-58.942,-59.4178,-59.4543,-59.1454,-59.8614,-59.4678
181.4,-58.5364,-59.1284,-58.995,-59.6118,-59.7758,-59.235,-59.8149,-58.6511,-59.4961,-59.7727,-59.1904,-59.1489,-59.9417,-59.8856,-59.5997,-59.8146,-59.6925,-59.5035,-59.3727,-58.8865,-58.9675,-59.7597,-58.9547,-59.4249,-59.461,-59.1535,-59.8632,-59.4742
181.5,-58.5325,-59.1387,-59.0072,-59.6166,-59.7786,-59.2173,-59.8172,-58.6499,-59.5023,-59.7755,-59.2003,-59.1588,-59.9424,-59.887,-59.6046,-59.8169,-59.6963,-59.5096,-59.3624,-58.8969,-58.9799,-59.7627,-58.9673,-59.4319,-59.4676,-59.1617,-59.8649,-59.4805
181.6,-58.5308,-59.1489,-59.0192,-59.6214,-59.7813,-59.2024,-59.8194,-58.6505,-59.5084,-59.7783,-59.21,-59.1687,-59.9431,-59.8884,-59.6095,-59.8192,-59.7001,-59.5156,-59.354,-58.9074,-58.9922,-59.7656,-58.9797,-59.4388,-59.4742,-59.1701,-59.8665,-59.4868
181.7,-58.531,-59.159,-59.0311,-59.626,-59.784,-59.1902,-59.8217,-58.6526,-59.5144,-59.781,-59.2197,-59.1786,-59.9438,-59.8898,-59.6143,-59.8214,-59.7038,-59.5216,-59.3473,-58.9181,-59.0043,-59.7685,-58.992,-59.4456,-59.4807,-59.1785,-59.8682,-59.493
181.8,-58.5329,-59.1691,-59.0429,-59.6306,-59.7867,-59.1802,-59.8239,-58.656,-59.5204,-59.7837,-59.2292,-59.1883,-59.9445,-59.8911,-59.6191,-59.8236,-59.7075,-59.5274,-59.3421,-58.9289,-59.0163,-59.7714,-59.0041,-59.4524,-59.4871,-59.187,-59.8698,-59.4991
181.9,-58.5363,-59.179,-59.0546,-59.6352,-59.7894,-59.1722,-59.8261,-58.6607,-59.5263,-59.7864,-59.2386,-59.1979,-59.9452,-59.8925,-59.6238,-59.8258,-59.7111,-59.5332,-59.3382,-58.9398,-59.0282,-59.7742,-59.0162,-59.4591,-59.4934,-59.1955,-59.8714,-59.5052
182,-58.5412,-59.1888,-59.0661,-59.6397,-59.792,-59.1662,-59.8282,-58.6665,-59.5322,-59.7891,-59.248,-59.2075,-59.9459,-59.8938,-59.6284,-59.828,-59.7146,-59.539,-59.3356,-58.9508,-59.0399,-59.777,-59.028,-59.4657,-59.4996,-59.2041,-59.873,-59.5112
182.1,-58.5472,-59.1985,-59.0774,-59.6441,-59.7945,-59.1617,-59.8303,-58.6732,-59.5379,-59.7917,-59.2572,-59.2169,-59.9466,-59.8951,-59.633,-59.8301,-59.7182,-59.5446,-59.334,-58.9619,-59.0516,-59.7798,-59.0398,-59.4723,-59.5058,-59.2127,-59.8746,-59.5172
182.2,-58.5543,-59.2082,-59.0887,-59.6485,-59.7971,-59.1587,-59.8324,-58.6807,-59.5436,-59.7943,-59.2662,-59.2263,-59.9472,-59.8964,-59.6375,-59.8322,-59.7216,-59.5502,-59.3333,-58.973,-59.0631,-59.7825,-59.0514,-59.4787,-59.5118,-59.2213,-59.8762,-59.523
182.3,-58.5623,-59.2177,-59.0998,-59.6529,-59.7996,-59.1571,-59.8345,-58.689,-59.5492,-59.7968,-59.2752,-59.2356,-59.9479,-59.8977,-59.642,-59.8343,-59.7251,-59.5558,-59.3336,-58.9841,-59.0744,-59.7852,-59.0629,-59.4851,-59.5179,-59.2299,-59.8777,-59.5289
182.4,-58.5712,-59.2271,-59.1108,-59.6572,-59.8021,-59.1566,-59.8366,-58.698,-59.5548,-59.7993,-59.2841,-59.2448,-59.9485,-59.899,-59.6464,-59.8363,-59.7285,-59.5612,-59.3346,-58.9952,-59.0857,-59.7879,-59.0654,-59.4914,-59.5238,-59.2385,-59.8792,-59.5346
182.5,-58.5808,-59.2365,-59.1216,-59.6614,-59.8045,-59.1572,-59.8386,-58.7075,-59.5603,-59.8018,-59.2929,-59.2539,-59.9492,-59.9002,-59.6508,-59.8384,-59.7318,-59.5666,-59.3363,-59.0063,-59.0968,-59.7905,-58.9935,-59.4977,-59.5297,-59.2471,-59.8807,-59.5403
182.6,-58.591,-59.2457,-59.1323,-59.6656,-59.8069,-59.1587,-59.8406,-58.7176,-59.5657,-59.8043,-59.3015,-59.2629,-59.9498,-59.9015,-59.6551,-59.8404,-59.7352,-59.572,-59.3385,-59.0174,-59.1077,-59.7931,-58.9306,-59.5038,-59.5354,-59.2556,-59.8822,-59.5459
182.7,-58.6018,-59.2548,-59.1429,-59.6697,-59.8093,-59.1611,-59.8426,-58.6767,-59.5711,-59.8067,-59.3101,-59.2718,-59.9504,-59.9027,-59.6594,-59.8423,-59.7206,-59.5772,-59.3414,-59.0284,-59.1186,-59.7956,-58.8759,-59.5099,-59.5412,-59.2641,-59.8837,-59.5515
182.8,-58.6131,-59.2639,-59.1534,-59.6738,-59.8117,-59.1642,-59.8445,-58.6096,-59.5763,-59.8091,-59.3185,-59.2806,-59.9511,-59.9039,-59.6636,-59.8443,-59.6407,-59.5824,-59.3447,-59.0394,-59.1293,-59.7982,-58.8285,-59.5159,-59.5468,-59.2726,-59.8851,-59.5569
182.9,-58.6248,-59.2728,-59.1637,-59.6778,-59.814,-59.168,-59.8464,-58.5515,-59.5816,-59.8114,-59.3269,-59.2893,-59.9517,-59.9051,-59.6677,-59.8462,-59.5698,-59.5876,-59.3484,-59.0504,-59.1399,-59.8007,-58.7446,-59.5219,-59.5524,-59.281,-59.8865,-59.5624
183,-58.6368,-59.2816,-59.1739,-59.6818,-59.8163,-59.1723,-59.8483,-58.5016,-59.5867,-59.8138,-59.3352,-59.2979,-59.9523,-59.9063,-59.6718,-59.8481,-59.5072,-59.5927,-59.3525,-59.0613,-59.1504,-59.8031,-58.6308,-59.5277,-59.5579,-59.2893,-59.8879,-59.5677
183.1,-58.6492,-59.2904,-59.184,-59.6857,-59.8186,-59.1771,-59.8502,-58.4589,-59.5918,-59.8161,-59.3433,-59.3064,-59.9529,-59.9074,-59.6759,-59.85,-59.4519,-59.5977,-59.3569,-59.0721,-59.1607,-59.8056,-58.5313,-59.5335,-59.5634,-59.2976,-59.8893,-59.573
183.2,-58.6618,-59.299,-59.194,-59.6896,-59.8209,-59.1825,-59.8521,-58.4227,-59.5969,-59.8184,-59.3514,-59.3149,-59.9534,-59.9086,-59.6799,-59.8519,-59.4033,-59.6026,-59.3616,-59.0829,-59.171,-59.808,-58.4444,-59.5393,-59.5687,-59.3059,-59.8907,-59.5783
183.3,-58.6747,-59.3076,-59.2039,-59.6934,-59.8231,-59.1882,-59.8539,-58.3923,-59.6018,-59.8206,-59.3593,-59.3232,-59.954,-59.9097,-59.6838,-59.8537,-59.3607,-59.6075,-59.3666,-59.0936,-59.1811,-59.8104,-58.3691,-59.5449,-59.5741,-59.3141,-59.892,-59.5835
183.4,-58.6877,-59.316,-59.2136,-59.6972,-59.8253,-59.1942,-59.8557,-58.3672,-59.6067,-59.8228,-59.3672,-59.3315,-59.9546,-59.9108,-59.6877,-59.8555,-59.3234,-59.6124,-59.3718,-59.1042,-59.1911,-59.8127,-58.3039,-59.5505,-59.5793,-59.3222,-59.8934,-59.5886
183.5,-58.7009,-59.3243,-59.2232,-59.701,-59.8274,-59.2006,-59.8575,-58.3468,-59.6116,-59.825,-59.375,-59.3396,-59.9552,-59.9119,-59.6916,-59.8573,-59.291,-59.6172,-59.3772,-59.1147,-59.201,-59.815,-58.248,-59.5561,-59.5845,-59.3302,-59.8947,-59.5936
183.6,-58.7141,-59.3326,-59.2327,-59.7047,-59.8296,-59.2072,-59.8593,-58.3306,-59.6164,-59.8272,-59.3826,-59.3477,-59.9557,-59.913,-59.6954,-59.8591,-59.263,-59.6219,-59.3827,-59.1252,-59.2107,-59.8173,-58.2004,-59.5615,-59.5896,-59.3382,-59.896,-59.5986
183.7,-58.7275,-59.3407,-59.2421,-59.7083,-59.8317,-59.214,-59.861,-58.3182,-59.6211,-59.8293,-59.3902,-59.3556,-59.9563,-59.9141,-59.6992,-59.8608,-59.2388,-59.6265,-59.3884,-59.1355,-59.2204,-59.8196,-58.1601,-59.5669,-59.5947,-59.3461,-59.8973,-59.6036
183.8,-58.7409,-59.3488,-59.2514,-59.7119,-59.8338,-59.2211,-59.8627,-58.3091,-59.6258,-59.8315,-59.3977,-59.3635,-59.9568,-59.9152,-59.7029,-59.8626,-59.2182,-59.6312,-59.3941,-59.1458,-59.2299,-59.8218,-58.1264,-59.5723,-59.5997,-59.3539,-59.8986,-59.6084
183.9,-58.7544,-59.3568,-59.2606,-59.7155,-59.8358,-59.2283,-59.7872,-58.303,-59.5454,-59.8335,-59.4051,-59.3713,-59.9573,-59.9162,-59.7065,-59.8643,-59.2008,-59.6357,-59.4,-59.156,-59.2393,-59.824,-58.0987,-59.5775,-59.6046,-59.3616,-59.8998,-59.6133
184,-58.7678,-59.3646,-59.2696,-59.719,-59.8379,-59.2356,-59.7121,-58.2996,-59.4744,-59.8356,-59.4124,-59.3789,-59.9579,-59.9173,-59.658,-59.8659,-59.1862,-59.6402,-59.406,-59.166,-59.2486,-59.8262,-58.0763,-59.5827,-59.6095,-59.3693,-59.9011,-59.618
184.1,-58.7813,-59.3724,-59.2786,-59.7225,-59.8399,-59.2431,-59.6454,-58.2986,-59.4117,-59.8376,-59.4196,-59.3865,-59.9584,-59.9183,-59.5822,-59.8676,-59.1741,-59.6446,-59.412,-59.176,-59.2578,-59.8284,-58.0586,-59.5879,-59.6143,-59.3769,-59.9023,-59.6227
184.2,-58.7948,-59.3801,-59.2874,-59.7259,-59.8419,-59.2506,-59.5863,-58.2997,-59.3565,-59.8397,-59.4268,-59.3941,-59.9589,-59.9193,-59.5151,-59.8692,-59.1643,-59.649,-59.4181,-59.1859,-59.2669,-59.8305,-58.0452,-59.593,-59.6191,-59.3844,-59.9035,-59.6274
184.3,-58.8082,-59.3877,-59.2962,-59.7293,-59.8438,-59.2583,-59.5342,-58.3027,-59.308,-59.8416,-59.4338,-59.4015,-59.9594,-59.9203,-59.4559,-59.8709,-59.1566,-59.6534,-59.4242,-59.1957,-59.2759,-59.8326,-58.0356,-59.598,-59.6238,-59.3919,-59.9047,-59.632
184.4,-58.8216,-59.3952,-59.3048,-59.7326,-59.8457,-59.266,-59.4882,-58.3074,-59.2656,-59.8436,-59.4408,-59.4088,-59.9599,-59.9213,-59.4038,-59.8725,-59.1507,-59.6576,-59.4303,-59.2053,-59.2847,-59.8347,-58.0294,-59.5342,-59.6284,-59.3992,-59.9059,-59.6365
184.5,-58.8349,-59.4026,-59.3133,-59.7359,-59.8477,-59.2737,-59.4479,-58.3136,-59.2287,-59.8455,-59.4476,-59.416,-59.9604,-59.8869,-59.358,-59.874,-59.1464,-59.6619,-59.4365,-59.2149,-59.2935,-59.8367,-58.0262,-59.4617,-59.633,-59.4065,-59.9071,-59.641
184.6,-58.8482,-59.4099,-59.3217,-59.7392,-59.8495,-59.2815,-59.4125,-58.3211,-59.1968,-59.8475,-59.4544,-59.4232,-59.9609,-59.8064,-59.318,-59.8756,-59.1437,-59.666,-59.4427,-59.2244,-59.3022,-59.8387,-58.0257,-59.3978,-59.6375,-59.4137,-59.9082,-59.6454
184.7,-58.8614,-59.4172,-59.3301,-59.7424,-59.8514,-59.2892,-59.3817,-58.3298,-59.1692,-59.8493,-59.4611,-59.4303,-59.9614,-59.7348,-59.2831,-59.8772,-59.1422,-59.6702,-59.4488,-59.2338,-59.3107,-59.8407,-58.0276,-59.3415,-59.642,-59.4208,-59.9094,-59.6498
184.8,-58.8745,-59.4243,-59.3383,-59.7456,-59.8533,-59.297,-59.355,-58.3396,-59.1457,-59.8512,-59.4678,-59.4373,-59.9619,-59.6712,-59.2528,-59.8787,-59.1419,-59.6742,-59.455,-59.243,-59.3192,-59.8427,-58.0316,-59.2921,-59.6464,-59.4279,-59.9105,-59.6541
184.9,-58.8876,-59.4314,-59.3464,-59.7488,-59.8551,-59.3048,-59.3319,-58.3502,-59.1257,-59.8531,-59.4743,-59.4442,-59.9624,-59.6149,-59.2268,-59.8802,-59.1427,-59.6783,-59.4611,-59.2522,-59.3275,-59.8447,-58.0375,-59.2489,-59.6508,-59.4349,-59.9116,-59.6584
185,-58.9005,-59.4384,-59.3544,-59.7519,-59.8569,-59.3126,-59.3121,-58.3616,-59.1089,-59.8549,-59.4808,-59.451,-59.9628,-59.5652,-59.2044,-59.8817,-59.1444,-59.6822,-59.4672,-59.2613,-59.3357,-59.8466,-58.0451,-59.2113,-59.6551,-59.4417,-59.9127,-59.6626
