# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28,sweep29,sweep30,sweep31,sweep32
39.1,-59.1754,-59.8122,-58.8488,-59.2982,-59.3897,-59.5705,-59.3654,-58.8074,-58.8312,-59.2943,-59.8234,-59.7595,-59.9135,-59.0122,-59.3397,-58.3222,-59.8524,-58.4872,-59.9378,-58.7609,-58.9613,-58.962,-59.4831,-59.3501,-59.032,-57.3766,-58.5606,-57.9918,-58.8783,-58.3631,-58.5602,-59.3361,-57.2344
39.2,-59.1835,-59.814,-58.86,-59.3051,-59.3957,-59.5748,-59.3716,-58.8188,-58.8404,-59.2471,-59.8251,-59.7619,-59.9144,-59.019,-59.3462,-58.3382,-59.8539,-58.4543,-59.9385,-58.7724,-58.9647,-58.972,-59.4882,-59.3561,-59.0281,-57.4006,-58.5714,-58.0068,-58.8776,-58.3786,-58.5739,-59.3427,-57.2015
39.3,-59.1915,-59.8159,-58.8711,-59.312,-59.4016,-59.579,-59.3778,-58.8302,-58.8497,-59.2057,-59.8269,-59.7643,-59.9152,-59.0261,-59.3526,-58.3541,-59.8553,-58.4265,-59.9391,-58.7839,-58.9688,-58.982,-59.4932,-59.3622,-59.0255,-57.4245,-58.5823,-58.0221,-58.878,-58.394,-58.5875,-59.3491,-57.1748
39.4,-59.1994,-59.8177,-58.8821,-59.3187,-59.4075,-59.5831,-59.3839,-58.8414,-58.8591,-59.1694,-59.8286,-59.7666,-59.9161,-59.0333,-59.359,-58.3698,-59.8568,-58.4032,-59.9397,-58.7953,-58.9735,-58.9918,-59.4982,-59.3682,-59.0241,-57.4483,-58.5934,-58.0376,-58.8795,-58.4094,-58.6011,-59.3555,-57.1538
39.5,-59.2072,-59.8195,-58.893,-59.3254,-59.4133,-59.5873,-59.39,-58.8526,-58.8686,-59.1378,-59.8303,-59.7689,-59.9169,-59.0407,-59.3653,-58.3854,-59.7974,-58.3839,-59.9403,-58.8066,-58.9786,-59.0016,-59.5032,-59.3742,-59.0237,-57.4719,-58.6047,-58.0534,-58.8819,-58.4245,-58.6145,-59.3619,-57.1377
39.6,-59.215,-59.8213,-58.9037,-59.3321,-59.4191,-59.5913,-59.396,-58.8636,-58.8782,-59.1104,-59.832,-59.7712,-59.9177,-59.0483,-59.3715,-58.4009,-59.7199,-58.3681,-59.9409,-58.8179,-58.9841,-59.0113,-59.5081,-59.3801,-59.0243,-57.4954,-58.6161,-58.0693,-58.885,-58.4396,-58.6278,-59.3682,-57.1261
39.7,-59.2227,-59.8231,-58.9144,-59.3386,-59.4248,-59.5954,-59.4019,-58.8746,-58.8878,-59.0867,-59.8336,-59.7735,-59.9186,-59.0559,-59.3777,-58.4162,-59.6509,-58.3557,-59.9415,-58.8291,-58.9901,-59.0209,-59.5129,-59.386,-59.0258,-57.5187,-58.6276,-58.0853,-58.8889,-58.4545,-58.641,-59.3744,-57.1185
39.8,-59.2303,-59.8248,-58.925,-59.3451,-59.4305,-59.5994,-59.4078,-58.8855,-58.8975,-59.0664,-59.8353,-59.7757,-59.9194,-59.0636,-59.3838,-58.4314,-59.5896,-58.3461,-59.942,-58.8403,-58.9963,-59.0304,-59.5177,-59.3919,-59.0281,-57.5418,-58.6391,-58.1014,-58.8935,-58.4694,-58.6541,-59.3805,-57.1145
39.9,-59.2379,-59.8266,-58.9355,-59.3516,-59.4361,-59.6033,-59.4136,-58.8963,-58.9071,-59.0492,-59.8369,-59.7779,-59.9202,-59.0714,-59.3899,-58.4465,-59.5352,-58.3391,-59.9426,-58.8513,-59.0029,-59.0399,-59.5225,-59.3977,-59.031,-57.5648,-58.6508,-58.1176,-58.8986,-58.484,-58.667,-59.3866,-57.1137
40,-59.2454,-59.8283,-58.9458,-59.3579,-59.4416,-59.6072,-59.4194,-58.9069,-58.9168,-59.0347,-59.8385,-59.7801,-59.921,-59.0793,-59.3959,-58.4615,-59.4869,-58.3345,-59.9432,-58.8623,-59.0097,-59.0492,-59.5272,-59.4035,-59.0346,-57.5876,-58.6625,-58.1339,-58.9042,-58.4986,-58.6799,-59.3927,-57.1157
40.1,-59.2528,-59.83,-58.9561,-59.3643,-59.4471,-59.6111,-59.4251,-58.9175,-58.9265,-59.0227,-59.8401,-59.7823,-59.9218,-59.0872,-59.4018,-58.4763,-59.4443,-58.3319,-59.9438,-58.8732,-59.0167,-59.0585,-59.5319,-59.4093,-59.0387,-57.6102,-58.6742,-58.1501,-58.9103,-58.513,-58.6926,-59.3986,-57.1202
40.2,-59.2601,-59.8317,-58.9663,-59.3705,-59.4526,-59.615,-59.4308,-58.928,-58.9362,-59.0128,-59.8417,-59.7845,-59.9225,-59.0951,-59.4077,-58.4909,-59.4067,-58.3312,-59.9443,-58.884,-59.0239,-59.0677,-59.5365,-59.415,-59.0433,-57.6327,-58.6859,-58.1664,-58.9167,-58.5273,-58.7052,-59.4046,-57.1269
40.3,-59.2674,-59.8334,-58.9764,-59.3767,-59.458,-59.6188,-59.4364,-58.9384,-58.9459,-59.005,-59.8433,-59.7866,-59.9233,-59.103,-59.4136,-58.5055,-59.3737,-58.3322,-59.9449,-58.8947,-59.0313,-59.0768,-59.541,-59.4206,-59.0483,-57.655,-58.6976,-58.1827,-58.9235,-58.5415,-58.7178,-59.4104,-57.1357
40.4,-59.2746,-59.835,-58.9864,-59.3828,-59.4633,-59.6225,-59.442,-58.9487,-58.9555,-58.9989,-59.8449,-59.7887,-59.9241,-59.111,-59.4193,-58.5199,-59.3448,-58.2755,-59.9454,-58.9053,-59.0388,-59.0858,-59.5456,-59.4263,-59.0536,-57.6771,-58.7093,-58.199,-58.9306,-58.5556,-58.7302,-59.4162,-57.1462
40.5,-59.2817,-59.8366,-58.9963,-59.3889,-59.4686,-59.6263,-59.4474,-58.959,-58.9651,-58.9944,-59.8464,-59.7908,-59.9248,-59.119,-59.425,-58.5342,-59.3196,-58.2026,-59.946,-58.9158,-59.0465,-59.0947,-59.5501,-59.3551,-59.0593,-57.699,-58.7035,-58.2152,-58.938,-58.5695,-58.7424,-59.422,-57.1583
40.6,-59.2887,-59.8383,-59.0061,-59.3949,-59.4738,-59.63,-59.4529,-58.9691,-58.9747,-58.9914,-59.8479,-59.7929,-59.9256,-59.1269,-59.4307,-58.5483,-59.2977,-58.1393,-59.9465,-58.9263,-59.0542,-59.1035,-59.5545,-59.2841,-59.0653,-57.7207,-58.6334,-58.2314,-58.9456,-58.5833,-58.7546,-59.351,-57.1717
40.7,-59.2957,-59.8399,-59.0158,-59.4009,-59.479,-59.6336,-59.4583,-58.9791,-58.9843,-58.9897,-59.8494,-59.7949,-59.9263,-59.1349,-59.4363,-58.5624,-59.2787,-58.0846,-59.947,-58.9367,-59.062,-59.1123,-59.5589,-59.2214,-59.0716,-57.7423,-58.5721,-58.2476,-58.9533,-58.597,-58.7667,-59.2801,-57.1864
40.8,-59.3026,-59.8415,-59.0254,-59.4068,-59.4841,-59.6373,-59.4636,-58.989,-58.9938,-58.989,-59.8509,-59.797,-59.927,-59.1428,-59.4419,-58.5763,-59.2625,-58.0377,-59.9476,-58.9469,-59.0699,-59.121,-59.5633,-59.1661,-59.0781,-57.7637,-58.5187,-58.2637,-58.9613,-58.6106,-58.7787,-59.2175,-57.2022
40.9,-59.3095,-59.843,-59.0349,-59.4126,-59.4892,-59.6408,-59.4689,-58.9989,-59.0032,-58.9895,-59.8524,-59.799,-59.9278,-59.1507,-59.4474,-58.59,-59.2487,-57.9978,-59.9481,-58.9571,-59.0778,-59.1295,-59.5676,-59.1175,-59.0847,-57.7849,-58.4725,-58.2797,-58.9694,-58.624,-58.7905,-59.1623,-57.2189
41,-59.3163,-59.8446,-59.0443,-59.4184,-59.4943,-59.6444,-59.4741,-59.0086,-59.0126,-58.9908,-59.8539,-59.801,-59.9285,-59.1586,-59.4528,-58.6037,-59.2371,-57.964,-59.9486,-58.9672,-59.0858,-59.1381,-59.5718,-59.0749,-59.0915,-57.8059,-58.4328,-58.2956,-58.9776,-58.6373,-58.8022,-59.1138,-57.2364
41.1,-59.323,-59.8461,-59.0537,-59.4241,-59.4993,-59.6479,-59.4793,-59.0183,-59.0219,-58.9929,-59.8553,-59.803,-59.9292,-59.1664,-59.4582,-58.6172,-59.2274,-57.9359,-59.9491,-58.9772,-59.0938,-59.1465,-59.5761,-59.0378,-59.0985,-57.8268,-58.3988,-58.3114,-58.986,-58.6505,-58.8139,-59.0713,-57.2547
41.2,-59.3297,-59.8477,-59.0629,-59.4298,-59.5042,-59.6514,-59.4845,-59.0279,-59.0312,-58.9958,-59.8568,-59.8049,-59.9299,-59.1743,-59.4635,-58.6306,-59.2195,-57.9128,-59.9496,-58.9872,-59.1018,-59.1548,-59.5803,-59.0055,-59.1056,-57.8475,-58.37,-58.3272,-58.9944,-58.6636,-58.8254,-59.0342,-57.2735
41.3,-59.3362,-59.8492,-59.0721,-59.4354,-59.5091,-59.6548,-59.4895,-59.0374,-59.0404,-58.9994,-59.8582,-59.8068,-59.9306,-59.182,-59.4688,-58.6438,-59.2131,-57.8941,-59.9501,-58.997,-59.1098,-59.1631,-59.5844,-58.9776,-59.1128,-57.8679,-58.3458,-58.3429,-59.0028,-58.6765,-58.8368,-59.002,-57.293
41.4,-59.2908,-59.8507,-59.0812,-59.441,-59.4962,-59.6583,-59.4946,-59.0468,-59.0496,-59.0035,-59.8596,-59.8088,-59.9313,-59.1897,-59.4741,-58.657,-59.2082,-57.8795,-59.9506,-59.0067,-59.1178,-59.1713,-59.5885,-58.9536,-59.1201,-57.8883,-58.3258,-58.3584,-59.0114,-58.6893,-58.8481,-58.9742,-57.3128
41.5,-59.2183,-59.8522,-59.0902,-59.4465,-59.418,-59.6616,-59.4996,-59.0561,-59.0587,-59.0081,-59.861,-59.8107,-59.932,-59.1974,-59.4793,-58.67,-59.2046,-57.8684,-59.9511,-59.0164,-59.1258,-59.1794,-59.5926,-58.9332,-59.1274,-57.9084,-58.3096,-58.3739,-59.0199,-58.702,-58.8593,-58.9503,-57.3331
41.6,-59.1542,-59.8536,-59.0991,-59.4519,-59.3487,-59.665,-59.5045,-59.0653,-59.0677,-59.0132,-59.8624,-59.8125,-59.9326,-59.2051,-59.4844,-58.6829,-59.2021,-57.8606,-59.9516,-59.026,-59.1338,-59.1875,-59.5966,-58.916,-59.1348,-57.9283,-58.2967,-58.3892,-59.0285,-58.7146,-58.8704,-58.93,-57.3537
41.7,-59.0977,-59.8551,-59.1079,-59.4573,-59.2874,-59.6683,-59.5094,-59.0744,-59.0766,-59.0186,-59.8637,-59.8144,-59.9333,-59.2126,-59.4895,-58.6957,-59.2006,-57.8557,-59.9521,-59.0355,-59.1418,-59.1954,-59.6006,-58.9017,-59.1422,-57.9481,-58.2868,-58.4045,-59.0371,-58.7271,-58.8814,-58.9128,-57.3746
41.8,-59.0482,-59.8565,-59.1166,-59.4627,-59.2333,-59.6716,-59.5142,-59.0835,-59.0855,-58.9403,-59.8651,-59.8162,-59.934,-59.2202,-59.4945,-58.7084,-59.2001,-57.8533,-59.9525,-59.0448,-59.1497,-59.2033,-59.6045,-58.8899,-59.1497,-57.9677,-58.2796,-58.4196,-59.0457,-58.7395,-58.8923,-58.8985,-57.3957
41.9,-59.0048,-59.8579,-59.1253,-59.468,-59.1857,-59.6748,-59.519,-59.0924,-59.0943,-58.8714,-59.8664,-59.8181,-59.9346,-59.2276,-59.4995,-58.7209,-59.2003,-57.8532,-59.953,-59.0542,-59.1576,-59.2111,-59.6084,-58.8804,-59.1572,-57.9872,-58.2748,-58.4346,-59.0543,-58.7517,-58.9031,-58.8868,-57.417
42,-58.9671,-59.8594,-59.1338,-59.4732,-59.144,-59.678,-59.5238,-59.1013,-59.1031,-58.811,-59.8677,-59.8199,-59.9353,-59.2351,-59.5044,-58.7333,-59.2013,-57.8552,-59.9535,-59.0634,-59.1655,-59.2188,-59.6123,-58.873,-59.1647,-58.0064,-58.2721,-58.4495,-59.0629,-58.7638,-58.9138,-58.8774,-57.4385
42.1,-58.9343,-59.8607,-59.1423,-59.4784,-59.1075,-59.6812,-59.5285,-59.1101,-59.1117,-58.7581,-59.8691,-59.8217,-59.9359,-59.2424,-59.5093,-58.7456,-59.203,-57.859,-59.9539,-59.0725,-59.1734,-59.2265,-59.6161,-58.8675,-59.1722,-57.9913,-58.2714,-58.4643,-59.0715,-58.7758,-58.9244,-58.8701,-57.46
42.2,-58.906,-59.8621,-59.1507,-59.4836,-59.0757,-59.6844,-59.5331,-59.1188,-59.1203,-58.7122,-59.8704,-59.8234,-59.9366,-59.2497,-59.5142,-58.7578,-59.2052,-57.8645,-59.9544,-59.0816,-59.1811,-59.2341,-59.6199,-58.8636,-59.1796,-57.9312,-58.2724,-58.479,-59.08,-58.7877,-58.9349,-58.8646,-57.4817
42.3,-58.8819,-59.8635,-59.159,-59.4887,-59.0482,-59.6875,-59.5377,-59.1274,-59.1288,-58.6724,-59.8716,-59.8252,-59.9372,-59.257,-59.519,-58.7699,-59.208,-57.8713,-59.9549,-59.0905,-59.1889,-59.2416,-59.6237,-58.8612,-59.1871,-57.8797,-58.275,-58.4935,-59.0885,-58.7995,-58.9452,-58.8607,-57.5034
42.4,-58.8266,-59.8649,-59.1673,-59.4937,-59.0246,-59.6906,-59.5423,-59.1359,-59.1373,-58.6381,-59.8729,-59.8269,-59.9378,-59.2642,-59.5237,-58.7818,-59.2112,-57.8795,-59.9553,-59.0994,-59.1966,-59.249,-59.6274,-58.8602,-59.1946,-57.8358,-58.2789,-58.508,-59.097,-58.8112,-58.9555,-58.8584,-57.5251
42.5,-58.7292,-59.8662,-59.1754,-59.4987,-59.0044,-59.6937,-59.5468,-59.1444,-59.1457,-58.6088,-59.8742,-59.8286,-59.9384,-59.2713,-59.5284,-58.7937,-59.2148,-57.8888,-59.9558,-59.1082,-59.2042,-59.2564,-59.6311,-58.8603,-59.202,-57.7987,-58.284,-58.5223,-59.1054,-58.8228,-58.9657,-58.8574,-57.5468
42.6,-58.6435,-59.8675,-59.1835,-59.5036,-58.9873,-59.6967,-59.5513,-59.1528,-59.154,-58.5839,-59.8754,-59.8303,-59.939,-59.2784,-59.5331,-58.8054,-59.2188,-57.8991,-59.9562,-59.1169,-59.2118,-59.2637,-59.6347,-58.8616,-59.2094,-57.7677,-58.2902,-58.5364,-59.1138,-58.8342,-58.9758,-58.8576,-57.5685
